batch_idx,layer_idx,seq_idx,num_tokens,orig_unique_experts,experts_preserved,experts_rerouted
550,,13,1,6,3,3
550,,14,1,6,4,2
550,,15,1,6,4,2
550,,0,1,6,3,3
550,,1,1,6,1,5
550,,2,1,6,6,0
550,,3,1,6,5,1
550,,4,1,6,5,1
550,,5,1,6,4,2
550,,6,1,6,4,2
550,,7,1,6,4,2
550,,8,1,6,5,1
550,,9,1,6,4,2
550,,10,1,6,5,1
550,,11,1,6,4,2
550,,12,1,6,5,1
550,,13,1,6,5,1
550,,14,1,6,4,2
550,,15,1,6,5,1
550,,0,1,6,3,3
550,,1,1,6,4,2
550,,2,1,6,4,2
550,,3,1,6,4,2
550,,4,1,6,3,3
550,,5,1,6,3,3
550,,6,1,6,4,2
550,,7,1,6,3,3
550,,8,1,6,4,2
550,,9,1,6,4,2
550,,10,1,6,6,0
550,,11,1,6,4,2
550,,12,1,6,6,0
550,,13,1,6,5,1
550,,14,1,6,2,4
550,,15,1,6,4,2
550,,0,1,6,1,5
550,,1,1,6,1,5
550,,2,1,6,4,2
550,,3,1,6,3,3
550,,4,1,6,5,1
550,,5,1,6,3,3
550,,6,1,6,4,2
550,,7,1,6,5,1
550,,8,1,6,4,2
550,,9,1,6,5,1
550,,10,1,6,2,4
550,,11,1,6,3,3
550,,12,1,6,4,2
550,,13,1,6,6,0
550,,14,1,6,2,4
550,,15,1,6,3,3
550,,0,1,6,4,2
550,,1,1,6,0,6
550,,2,1,6,3,3
550,,3,1,6,6,0
550,,4,1,6,5,1
550,,5,1,6,4,2
550,,6,1,6,5,1
550,,7,1,6,5,1
550,,8,1,6,4,2
550,,9,1,6,5,1
550,,10,1,6,6,0
550,,11,1,6,6,0
550,,12,1,6,6,0
550,,13,1,6,3,3
550,,14,1,6,3,3
550,,15,1,6,4,2
550,,0,1,6,5,1
550,,1,1,6,4,2
550,,2,1,6,6,0
550,,3,1,6,6,0
550,,4,1,6,4,2
550,,5,1,6,6,0
550,,6,1,6,6,0
550,,7,1,6,5,1
550,,8,1,6,3,3
550,,9,1,6,5,1
550,,10,1,6,6,0
550,,11,1,6,5,1
550,,12,1,6,6,0
550,,13,1,6,2,4
550,,14,1,6,5,1
550,,15,1,6,6,0
550,,0,1,6,3,3
550,,1,1,6,5,1
550,,2,1,6,6,0
550,,3,1,6,6,0
550,,4,1,6,5,1
550,,5,1,6,6,0
550,,6,1,6,6,0
550,,7,1,6,5,1
550,,8,1,6,6,0
550,,9,1,6,6,0
550,,10,1,6,4,2
550,,11,1,6,6,0
550,,12,1,6,4,2
550,,13,1,6,3,3
550,,14,1,6,1,5
550,,15,1,6,2,4
550,,0,1,6,5,1
550,,1,1,6,5,1
550,,2,1,6,6,0
550,,3,1,6,3,3
550,,4,1,6,3,3
550,,5,1,6,6,0
550,,6,1,6,6,0
550,,7,1,6,6,0
550,,8,1,6,2,4
550,,9,1,6,5,1
550,,10,1,6,6,0
550,,11,1,6,3,3
550,,12,1,6,5,1
550,,13,1,6,5,1
550,,14,1,6,5,1
550,,15,1,6,5,1
550,,0,1,6,6,0
550,,1,1,6,5,1
550,,2,1,6,5,1
550,,3,1,6,2,4
550,,4,1,6,2,4
550,,5,1,6,6,0
550,,6,1,6,4,2
550,,7,1,6,6,0
550,,8,1,6,4,2
550,,9,1,6,5,1
550,,10,1,6,6,0
550,,11,1,6,1,5
550,,12,1,6,5,1
550,,13,1,6,4,2
550,,14,1,6,6,0
550,,15,1,6,6,0
550,,0,1,6,3,3
550,,1,1,6,5,1
550,,2,1,6,6,0
550,,3,1,6,5,1
550,,4,1,6,5,1
550,,5,1,6,5,1
550,,6,1,6,4,2
550,,7,1,6,5,1
550,,8,1,6,4,2
550,,9,1,6,4,2
550,,10,1,6,2,4
550,,11,1,6,5,1
550,,12,1,6,5,1
550,,13,1,6,1,5
550,,14,1,6,3,3
550,,15,1,6,5,1
550,,0,1,6,2,4
550,,1,1,6,6,0
550,,2,1,6,4,2
550,,3,1,6,5,1
550,,4,1,6,3,3
550,,5,1,6,6,0
550,,6,1,6,2,4
550,,7,1,6,6,0
550,,8,1,6,6,0
550,,9,1,6,5,1
550,,10,1,6,6,0
550,,11,1,6,4,2
550,,12,1,6,6,0
550,,13,1,6,5,1
550,,14,1,6,1,5
550,,15,1,6,4,2
550,,0,1,6,6,0
550,,1,1,6,4,2
550,,2,1,6,6,0
550,,3,1,6,6,0
550,,4,1,6,4,2
550,,5,1,6,4,2
550,,6,1,6,5,1
550,,7,1,6,6,0
550,,8,1,6,5,1
550,,9,1,6,4,2
550,,10,1,6,6,0
550,,11,1,6,3,3
550,,12,1,6,5,1
550,,13,1,6,5,1
550,,14,1,6,5,1
550,,15,1,6,6,0
550,,0,1,6,4,2
550,,1,1,6,6,0
550,,2,1,6,5,1
550,,3,1,6,6,0
550,,4,1,6,6,0
550,,5,1,6,6,0
550,,6,1,6,4,2
550,,7,1,6,5,1
550,,8,1,6,5,1
550,,9,1,6,4,2
550,,10,1,6,5,1
550,,11,1,6,5,1
550,,12,1,6,6,0
550,,13,1,6,4,2
550,,14,1,6,6,0
550,,15,1,6,5,1
550,,0,1,6,5,1
550,,1,1,6,6,0
550,,2,1,6,5,1
550,,3,1,6,5,1
550,,4,1,6,5,1
550,,5,1,6,5,1
550,,6,1,6,6,0
550,,7,1,6,6,0
550,,8,1,6,2,4
550,,9,1,6,5,1
550,,10,1,6,6,0
550,,11,1,6,2,4
550,,12,1,6,4,2
550,,13,1,6,5,1
550,,14,1,6,5,1
550,,15,1,6,5,1
550,,0,1,6,3,3
550,,1,1,6,5,1
550,,2,1,6,6,0
550,,3,1,6,4,2
550,,4,1,6,3,3
550,,5,1,6,5,1
550,,6,1,6,5,1
550,,7,1,6,5,1
550,,8,1,6,5,1
550,,9,1,6,2,4
550,,10,1,6,5,1
550,,11,1,6,4,2
550,,12,1,6,3,3
550,,13,1,6,5,1
550,,14,1,6,5,1
550,,15,1,6,4,2
550,,0,1,6,5,1
550,,1,1,6,6,0
550,,2,1,6,6,0
550,,3,1,6,4,2
550,,4,1,6,6,0
550,,5,1,6,6,0
550,,6,1,6,6,0
550,,7,1,6,5,1
550,,8,1,6,3,3
550,,9,1,6,1,5
550,,10,1,6,5,1
550,,11,1,6,6,0
550,,12,1,6,5,1
550,,13,1,6,5,1
550,,14,1,6,5,1
550,,15,1,6,4,2
550,,0,1,6,5,1
550,,1,1,6,4,2
550,,2,1,6,4,2
550,,3,1,6,6,0
550,,4,1,6,6,0
550,,5,1,6,5,1
550,,6,1,6,3,3
550,,7,1,6,6,0
550,,8,1,6,4,2
550,,9,1,6,3,3
550,,10,1,6,6,0
550,,11,1,6,5,1
550,,12,1,6,4,2
550,,13,1,6,5,1
550,,14,1,6,5,1
550,,15,1,6,5,1
550,,0,1,6,6,0
550,,1,1,6,6,0
550,,2,1,6,4,2
550,,3,1,6,6,0
550,,4,1,6,4,2
550,,5,1,6,6,0
550,,6,1,6,5,1
550,,7,1,6,5,1
550,,8,1,6,5,1
500,,1,1,6,4,2
500,,2,1,6,5,1
500,,3,1,6,4,2
500,,4,1,6,5,1
500,,5,1,6,5,1
500,,6,1,6,4,2
500,,7,1,6,2,4
500,,8,1,6,5,1
500,,9,1,6,4,2
500,,10,1,6,6,0
500,,11,1,6,4,2
500,,12,1,6,5,1
500,,13,1,6,4,2
500,,14,1,6,2,4
500,,15,1,6,3,3
500,,0,1,6,6,0
500,,1,1,6,6,0
500,,2,1,6,6,0
500,,3,1,6,3,3
500,,4,1,6,4,2
500,,5,1,6,4,2
500,,6,1,6,5,1
500,,7,1,6,2,4
500,,8,1,6,6,0
500,,9,1,6,4,2
500,,10,1,6,6,0
500,,11,1,6,6,0
500,,12,1,6,5,1
500,,13,1,6,5,1
500,,14,1,6,5,1
500,,15,1,6,5,1
500,,0,1,6,4,2
500,,1,1,6,5,1
500,,2,1,6,6,0
500,,3,1,6,4,2
500,,4,1,6,6,0
500,,5,1,6,4,2
500,,6,1,6,4,2
500,,7,1,6,3,3
500,,8,1,6,5,1
500,,9,1,6,6,0
500,,10,1,6,5,1
500,,11,1,6,5,1
500,,12,1,6,4,2
500,,13,1,6,5,1
500,,14,1,6,5,1
500,,15,1,6,3,3
500,,0,1,6,4,2
500,,1,1,6,6,0
500,,2,1,6,6,0
500,,3,1,6,3,3
500,,4,1,6,5,1
500,,5,1,6,3,3
500,,6,1,6,5,1
500,,7,1,6,5,1
500,,8,1,6,6,0
500,,9,1,6,5,1
500,,10,1,6,5,1
500,,11,1,6,3,3
500,,12,1,6,5,1
500,,13,1,6,5,1
500,,14,1,6,5,1
500,,15,1,6,4,2
500,,0,1,6,3,3
500,,1,1,6,6,0
500,,2,1,6,6,0
500,,3,1,6,4,2
500,,4,1,6,3,3
500,,5,1,6,5,1
500,,6,1,6,4,2
500,,7,1,6,3,3
500,,8,1,6,5,1
500,,9,1,6,2,4
500,,10,1,6,6,0
500,,11,1,6,6,0
500,,12,1,6,6,0
500,,13,1,6,4,2
500,,14,1,6,3,3
500,,15,1,6,5,1
500,,0,1,6,6,0
500,,1,1,6,6,0
500,,2,1,6,6,0
500,,3,1,6,4,2
500,,4,1,6,6,0
500,,5,1,6,4,2
500,,6,1,6,4,2
500,,7,1,6,0,6
500,,8,1,6,5,1
500,,9,1,6,3,3
500,,10,1,6,5,1
500,,11,1,6,3,3
500,,12,1,6,6,0
500,,13,1,6,4,2
500,,14,1,6,6,0
500,,15,1,6,5,1
500,,0,1,6,5,1
500,,1,1,6,4,2
500,,2,1,6,6,0
500,,3,1,6,4,2
500,,4,1,6,4,2
500,,5,1,6,5,1
500,,6,1,6,6,0
500,,7,1,6,3,3
500,,8,1,6,5,1
500,,9,1,6,6,0
500,,10,1,6,5,1
500,,11,1,6,4,2
500,,12,1,6,6,0
500,,13,1,6,4,2
500,,14,1,6,3,3
500,,15,1,6,4,2
500,,0,1,6,5,1
500,,1,1,6,4,2
500,,2,1,6,6,0
500,,3,1,6,6,0
500,,4,1,6,6,0
500,,5,1,6,5,1
500,,6,1,6,4,2
500,,7,1,6,1,5
500,,8,1,6,6,0
500,,9,1,6,2,4
500,,10,1,6,4,2
500,,11,1,6,5,1
500,,12,1,6,4,2
500,,13,1,6,4,2
500,,14,1,6,5,1
500,,15,1,6,3,3
500,,0,1,6,5,1
500,,1,1,6,5,1
500,,2,1,6,4,2
500,,3,1,6,1,5
500,,4,1,6,4,2
500,,5,1,6,3,3
500,,6,1,6,5,1
500,,7,1,6,2,4
500,,8,1,6,4,2
500,,9,1,6,6,0
500,,10,1,6,4,2
500,,11,1,6,6,0
500,,12,1,6,5,1
500,,13,1,6,4,2
500,,14,1,6,3,3
500,,15,1,6,3,3
500,,0,1,6,6,0
500,,1,1,6,5,1
500,,2,1,6,4,2
500,,3,1,6,2,4
500,,4,1,6,6,0
500,,5,1,6,5,1
500,,6,1,6,5,1
500,,7,1,6,1,5
500,,8,1,6,5,1
500,,9,1,6,4,2
500,,10,1,6,5,1
500,,11,1,6,5,1
500,,12,1,6,5,1
500,,13,1,6,3,3
500,,14,1,6,6,0
500,,15,1,6,6,0
500,,0,1,6,6,0
500,,1,1,6,6,0
500,,2,1,6,5,1
500,,3,1,6,4,2
500,,4,1,6,5,1
500,,5,1,6,5,1
500,,6,1,6,6,0
500,,7,1,6,1,5
500,,8,1,6,5,1
500,,9,1,6,2,4
500,,10,1,6,5,1
500,,11,1,6,4,2
500,,12,1,6,5,1
500,,13,1,6,5,1
500,,14,1,6,5,1
500,,15,1,6,5,1
500,,0,1,6,5,1
500,,1,1,6,5,1
500,,2,1,6,5,1
500,,3,1,6,6,0
500,,4,1,6,4,2
500,,5,1,6,4,2
500,,6,1,6,5,1
500,,7,1,6,2,4
500,,8,1,6,4,2
500,,9,1,6,1,5
500,,10,1,6,5,1
500,,11,1,6,5,1
500,,12,1,6,4,2
500,,13,1,6,5,1
500,,14,1,6,3,3
500,,15,1,6,4,2
500,,0,1,6,5,1
500,,1,1,6,5,1
500,,2,1,6,5,1
500,,3,1,6,4,2
500,,4,1,6,5,1
500,,5,1,6,1,5
500,,6,1,6,4,2
500,,7,1,6,2,4
500,,8,1,6,3,3
500,,9,1,6,1,5
500,,10,1,6,3,3
500,,11,1,6,4,2
500,,12,1,6,4,2
500,,13,1,6,5,1
500,,14,1,6,4,2
500,,15,1,6,4,2
500,,0,1,6,6,0
500,,1,1,6,5,1
500,,2,1,6,5,1
500,,3,1,6,5,1
500,,4,1,6,4,2
500,,5,1,6,3,3
500,,6,1,6,4,2
500,,7,1,6,2,4
500,,8,1,6,4,2
500,,9,1,6,3,3
500,,10,1,6,4,2
500,,11,1,6,3,3
500,,12,1,6,5,1
500,,13,1,6,2,4
500,,14,1,6,2,4
500,,15,1,6,3,3
500,,0,1,6,6,0
500,,1,1,6,4,2
500,,2,1,6,6,0
500,,3,1,6,2,4
500,,4,1,6,6,0
500,,5,1,6,3,3
500,,6,1,6,5,1
500,,7,1,6,2,4
500,,8,1,6,4,2
500,,9,1,6,2,4
500,,10,1,6,3,3
500,,11,1,6,2,4
500,,12,1,6,4,2
500,,13,1,6,6,0
500,,14,1,6,1,5
500,,15,1,6,4,2
500,,0,1,6,4,2
500,,1,1,6,2,4
500,,2,1,6,3,3
500,,3,1,6,2,4
500,,4,1,6,5,1
500,,5,1,6,4,2
500,,6,1,6,3,3
500,,7,1,6,1,5
500,,8,1,6,3,3
500,,9,1,6,3,3
500,,10,1,6,4,2
500,,11,1,6,4,2
500,,12,1,6,4,2
500,,13,1,6,2,4
500,,14,1,6,5,1
500,,15,1,6,4,2
500,,0,1,6,3,3
500,,1,1,6,4,2
500,,2,1,6,4,2
500,,3,1,6,3,3
500,,4,1,6,6,0
500,,5,1,6,3,3
500,,6,1,6,5,1
500,,7,1,6,2,4
500,,8,1,6,3,3
500,,9,1,6,2,4
500,,10,1,6,4,2
500,,11,1,6,5,1
500,,12,1,6,4,2
500,,13,1,6,1,5
500,,14,1,6,4,2
500,,15,1,6,5,1
500,,0,1,6,4,2
500,,1,1,6,5,1
500,,2,1,6,2,4
500,,3,1,6,1,5
500,,4,1,6,4,2
500,,5,1,6,5,1
500,,6,1,6,5,1
500,,7,1,6,1,5
500,,8,1,6,4,2
500,,9,1,6,4,2
500,,10,1,6,2,4
500,,11,1,6,6,0
500,,12,1,6,2,4
500,,13,1,6,4,2
500,,14,1,6,2,4
500,,15,1,6,3,3
500,,0,1,6,3,3
500,,1,1,6,4,2
500,,2,1,6,1,5
500,,3,1,6,1,5
500,,4,1,6,5,1
500,,5,1,6,4,2
500,,6,1,6,3,3
500,,7,1,6,1,5
500,,8,1,6,6,0
500,,9,1,6,3,3
500,,10,1,6,4,2
500,,11,1,6,4,2
500,,12,1,6,2,4
500,,13,1,6,2,4
500,,14,1,6,2,4
500,,15,1,6,4,2
500,,0,1,6,2,4
500,,1,1,6,4,2
500,,2,1,6,3,3
500,,3,1,6,0,6
500,,4,1,6,6,0
500,,5,1,6,5,1
500,,6,1,6,2,4
500,,7,1,6,0,6
500,,8,1,6,4,2
500,,9,1,6,0,6
500,,10,1,6,4,2
500,,11,1,6,6,0
500,,12,1,6,4,2
500,,13,1,6,1,5
500,,14,1,6,4,2
500,,15,1,6,5,1
500,,0,1,6,4,2
500,,1,1,6,4,2
500,,2,1,6,3,3
500,,3,1,6,0,6
500,,4,1,6,4,2
500,,5,1,6,6,0
500,,6,1,6,4,2
500,,7,1,6,1,5
500,,8,1,6,2,4
500,,9,1,6,1,5
500,,10,1,6,4,2
500,,11,1,6,5,1
500,,12,1,6,6,0
500,,13,1,6,2,4
500,,14,1,6,6,0
500,,15,1,6,6,0
500,,0,1,6,3,3
500,,1,1,6,4,2
500,,2,1,6,4,2
500,,3,1,6,0,6
500,,4,1,6,5,1
500,,5,1,6,3,3
500,,6,1,6,5,1
500,,7,1,6,1,5
500,,8,1,6,3,3
500,,9,1,6,1,5
500,,10,1,6,4,2
500,,11,1,6,6,0
500,,12,1,6,0,6
500,,13,1,6,4,2
500,,14,1,6,2,4
500,,15,1,6,3,3
500,,0,1,6,6,0
500,,1,1,6,5,1
500,,2,1,6,6,0
500,,3,1,6,3,3
500,,4,1,6,6,0
500,,5,1,6,4,2
500,,6,1,6,2,4
500,,7,1,6,0,6
500,,8,1,6,3,3
500,,9,1,6,1,5
500,,10,1,6,3,3
500,,11,1,6,5,1
500,,12,1,6,2,4
500,,13,1,6,2,4
500,,14,1,6,2,4
500,,15,1,6,3,3
500,,0,1,6,2,4
500,,1,1,6,5,1
500,,2,1,6,3,3
500,,3,1,6,2,4
500,,4,1,6,4,2
500,,5,1,6,1,5
500,,6,1,6,4,2
500,,7,1,6,2,4
500,,8,1,6,3,3
500,,9,1,6,3,3
500,,10,1,6,4,2
500,,11,1,6,2,4
500,,12,1,6,3,3
500,,13,1,6,2,4
500,,14,1,6,3,3
500,,15,1,6,3,3
550,,0,1,6,0,6
550,,1,1,6,3,3
550,,2,1,6,1,5
550,,3,1,6,0,6
550,,4,1,6,0,6
550,,5,1,6,3,3
550,,6,1,6,2,4
550,,7,1,6,1,5
550,,8,1,6,2,4
550,,9,1,6,2,4
550,,10,1,6,0,6
550,,11,1,6,2,4
550,,12,1,6,0,6
550,,13,1,6,0,6
550,,14,1,6,0,6
550,,15,1,6,0,6
550,,0,1,6,2,4
550,,1,1,6,3,3
550,,2,1,6,2,4
550,,3,1,6,0,6
550,,4,1,6,3,3
550,,5,1,6,0,6
550,,6,1,6,0,6
550,,7,1,6,3,3
550,,8,1,6,2,4
550,,9,1,6,2,4
550,,10,1,6,2,4
550,,11,1,6,3,3
550,,12,1,6,1,5
550,,13,1,6,2,4
550,,14,1,6,2,4
550,,15,1,6,3,3
550,,0,1,6,0,6
550,,1,1,6,4,2
550,,2,1,6,3,3
550,,3,1,6,1,5
550,,4,1,6,3,3
550,,5,1,6,2,4
550,,6,1,6,1,5
550,,7,1,6,4,2
550,,8,1,6,3,3
550,,9,1,6,4,2
550,,10,1,6,0,6
550,,11,1,6,2,4
550,,12,1,6,1,5
550,,13,1,6,2,4
550,,14,1,6,2,4
550,,15,1,6,4,2
550,,0,1,6,1,5
550,,1,1,6,5,1
550,,2,1,6,5,1
550,,3,1,6,1,5
550,,4,1,6,3,3
550,,5,1,6,5,1
550,,6,1,6,2,4
550,,7,1,6,4,2
550,,8,1,6,3,3
550,,9,1,6,3,3
550,,10,1,6,5,1
550,,11,1,6,5,1
550,,12,1,6,6,0
550,,13,1,6,1,5
550,,14,1,6,0,6
550,,15,1,6,4,2
550,,0,1,6,1,5
550,,1,1,6,0,6
550,,2,1,6,5,1
550,,3,1,6,1,5
550,,4,1,6,1,5
550,,5,1,6,1,5
550,,6,1,6,1,5
550,,7,1,6,2,4
550,,8,1,6,1,5
550,,9,1,6,2,4
550,,10,1,6,4,2
550,,11,1,6,1,5
550,,12,1,6,5,1
550,,13,1,6,5,1
550,,14,1,6,1,5
550,,15,1,6,3,3
550,,0,1,6,2,4
550,,1,1,6,4,2
550,,2,1,6,3,3
550,,3,1,6,2,4
550,,4,1,6,2,4
550,,5,1,6,5,1
550,,6,1,6,3,3
550,,7,1,6,5,1
550,,8,1,6,3,3
550,,9,1,6,4,2
550,,10,1,6,3,3
550,,11,1,6,5,1
550,,12,1,6,2,4
550,,13,1,6,3,3
550,,14,1,6,1,5
550,,15,1,6,5,1
550,,0,1,6,2,4
550,,1,1,6,3,3
550,,2,1,6,1,5
550,,3,1,6,3,3
550,,4,1,6,4,2
550,,5,1,6,4,2
550,,6,1,6,4,2
550,,7,1,6,4,2
550,,8,1,6,4,2
550,,9,1,6,4,2
550,,10,1,6,1,5
550,,11,1,6,1,5
550,,12,1,6,2,4
550,,13,1,6,6,0
550,,14,1,6,0,6
550,,15,1,6,1,5
550,,0,1,6,1,5
550,,1,1,6,2,4
550,,2,1,6,1,5
550,,3,1,6,5,1
550,,4,1,6,6,0
550,,9,1,6,3,3
550,,10,1,6,6,0
550,,11,1,6,3,3
550,,12,1,6,5,1
550,,13,1,6,4,2
550,,14,1,6,5,1
550,,15,1,6,4,2
550,,0,1,6,5,1
550,,1,1,6,5,1
550,,2,1,6,4,2
550,,3,1,6,5,1
550,,4,1,6,3,3
550,,5,1,6,4,2
550,,6,1,6,2,4
550,,7,1,6,4,2
550,,8,1,6,4,2
550,,9,1,6,3,3
550,,10,1,6,5,1
550,,11,1,6,2,4
550,,12,1,6,6,0
550,,13,1,6,3,3
550,,14,1,6,3,3
550,,15,1,6,2,4
550,,0,1,6,5,1
550,,1,1,6,3,3
550,,2,1,6,4,2
550,,3,1,6,6,0
550,,4,1,6,4,2
550,,5,1,6,6,0
550,,6,1,6,4,2
550,,7,1,6,4,2
550,,8,1,6,4,2
550,,9,1,6,4,2
550,,10,1,6,6,0
550,,11,1,6,2,4
550,,12,1,6,4,2
550,,13,1,6,6,0
550,,14,1,6,5,1
550,,15,1,6,5,1
550,,0,1,6,5,1
550,,1,1,6,6,0
550,,2,1,6,6,0
550,,3,1,6,3,3
550,,4,1,6,5,1
550,,5,1,6,6,0
550,,6,1,6,3,3
550,,7,1,6,1,5
550,,8,1,6,3,3
550,,9,1,6,3,3
550,,10,1,6,6,0
550,,11,1,6,5,1
550,,12,1,6,5,1
550,,13,1,6,5,1
550,,14,1,6,5,1
550,,15,1,6,5,1
550,,0,1,6,5,1
550,,1,1,6,4,2
550,,2,1,6,5,1
550,,3,1,6,4,2
550,,4,1,6,5,1
550,,5,1,6,5,1
550,,6,1,6,5,1
550,,7,1,6,5,1
550,,8,1,6,5,1
550,,9,1,6,3,3
550,,10,1,6,5,1
550,,11,1,6,5,1
550,,12,1,6,4,2
550,,13,1,6,2,4
550,,14,1,6,5,1
550,,15,1,6,5,1
550,,0,1,6,3,3
550,,1,1,6,4,2
550,,2,1,6,5,1
550,,3,1,6,5,1
550,,4,1,6,5,1
550,,5,1,6,5,1
550,,6,1,6,6,0
550,,7,1,6,3,3
550,,8,1,6,5,1
550,,9,1,6,3,3
550,,10,1,6,5,1
550,,11,1,6,4,2
550,,12,1,6,6,0
550,,13,1,6,5,1
550,,14,1,6,6,0
550,,15,1,6,6,0
550,,0,1,6,6,0
550,,1,1,6,3,3
550,,2,1,6,5,1
550,,3,1,6,4,2
550,,4,1,6,5,1
550,,5,1,6,2,4
550,,6,1,6,2,4
550,,7,1,6,5,1
550,,8,1,6,5,1
550,,9,1,6,2,4
550,,10,1,6,5,1
550,,11,1,6,5,1
550,,12,1,6,6,0
550,,13,1,6,4,2
550,,14,1,6,6,0
550,,15,1,6,4,2
550,,0,1,6,6,0
550,,1,1,6,5,1
550,,2,1,6,5,1
550,,3,1,6,5,1
550,,4,1,6,6,0
550,,5,1,6,4,2
550,,6,1,6,4,2
550,,7,1,6,5,1
550,,8,1,6,2,4
550,,9,1,6,2,4
550,,10,1,6,4,2
550,,11,1,6,6,0
550,,12,1,6,3,3
550,,13,1,6,4,2
550,,14,1,6,6,0
550,,15,1,6,5,1
550,,0,1,6,4,2
550,,1,1,6,5,1
550,,2,1,6,6,0
550,,3,1,6,5,1
550,,4,1,6,6,0
550,,5,1,6,3,3
550,,6,1,6,3,3
550,,7,1,6,5,1
550,,8,1,6,4,2
550,,9,1,6,3,3
550,,10,1,6,5,1
550,,11,1,6,2,4
550,,12,1,6,5,1
550,,13,1,6,4,2
550,,14,1,6,4,2
550,,15,1,6,5,1
550,,0,1,6,5,1
550,,1,1,6,5,1
550,,2,1,6,6,0
550,,3,1,6,5,1
550,,4,1,6,4,2
550,,5,1,6,3,3
550,,6,1,6,1,5
550,,7,1,6,4,2
550,,8,1,6,4,2
550,,9,1,6,2,4
550,,10,1,6,4,2
550,,11,1,6,2,4
550,,12,1,6,5,1
550,,13,1,6,6,0
550,,14,1,6,4,2
550,,15,1,6,5,1
550,,0,1,6,4,2
550,,1,1,6,5,1
550,,2,1,6,6,0
550,,3,1,6,5,1
550,,4,1,6,2,4
550,,5,1,6,4,2
550,,6,1,6,3,3
550,,7,1,6,4,2
550,,8,1,6,5,1
550,,9,1,6,3,3
550,,10,1,6,4,2
550,,11,1,6,2,4
550,,12,1,6,4,2
550,,13,1,6,2,4
550,,14,1,6,5,1
550,,15,1,6,5,1
550,,0,1,6,4,2
550,,1,1,6,4,2
550,,2,1,6,4,2
550,,3,1,6,4,2
550,,4,1,6,6,0
550,,5,1,6,5,1
550,,6,1,6,3,3
550,,7,1,6,5,1
550,,8,1,6,1,5
550,,9,1,6,5,1
550,,10,1,6,5,1
550,,11,1,6,2,4
550,,12,1,6,6,0
550,,13,1,6,4,2
550,,14,1,6,6,0
550,,15,1,6,4,2
550,,0,1,6,2,4
550,,1,1,6,6,0
550,,2,1,6,5,1
550,,3,1,6,6,0
550,,4,1,6,4,2
550,,5,1,6,2,4
550,,6,1,6,5,1
550,,7,1,6,4,2
550,,8,1,6,2,4
550,,9,1,6,3,3
550,,10,1,6,4,2
550,,11,1,6,2,4
550,,12,1,6,6,0
550,,13,1,6,4,2
550,,14,1,6,3,3
550,,15,1,6,3,3
550,,0,1,6,3,3
550,,1,1,6,4,2
550,,2,1,6,5,1
550,,3,1,6,5,1
550,,4,1,6,4,2
550,,5,1,6,2,4
550,,6,1,6,5,1
550,,7,1,6,2,4
550,,8,1,6,2,4
550,,9,1,6,2,4
550,,10,1,6,5,1
550,,11,1,6,1,5
550,,12,1,6,4,2
550,,13,1,6,2,4
550,,14,1,6,3,3
550,,15,1,6,3,3
550,,0,1,6,6,0
550,,1,1,6,4,2
550,,2,1,6,5,1
550,,3,1,6,4,2
550,,4,1,6,3,3
550,,5,1,6,2,4
550,,6,1,6,4,2
550,,7,1,6,3,3
550,,8,1,6,1,5
550,,9,1,6,3,3
550,,10,1,6,4,2
550,,11,1,6,3,3
550,,12,1,6,5,1
550,,13,1,6,2,4
550,,14,1,6,5,1
550,,15,1,6,4,2
550,,0,1,6,3,3
550,,1,1,6,5,1
550,,2,1,6,2,4
550,,3,1,6,4,2
550,,4,1,6,3,3
550,,5,1,6,5,1
550,,6,1,6,2,4
550,,7,1,6,0,6
550,,8,1,6,0,6
550,,9,1,6,2,4
550,,10,1,6,5,1
550,,11,1,6,1,5
550,,12,1,6,4,2
550,,13,1,6,2,4
550,,14,1,6,4,2
550,,15,1,6,3,3
550,,0,1,6,6,0
550,,1,1,6,4,2
550,,2,1,6,4,2
550,,3,1,6,5,1
550,,4,1,6,4,2
550,,5,1,6,1,5
550,,6,1,6,4,2
550,,7,1,6,3,3
550,,8,1,6,2,4
550,,9,1,6,3,3
550,,10,1,6,5,1
550,,11,1,6,5,1
550,,12,1,6,6,0
550,,13,1,6,4,2
550,,14,1,6,4,2
550,,15,1,6,6,0
550,,0,1,6,3,3
550,,1,1,6,4,2
550,,2,1,6,4,2
550,,3,1,6,4,2
550,,4,1,6,6,0
550,,5,1,6,5,1
550,,6,1,6,0,6
550,,7,1,6,2,4
550,,8,1,6,2,4
550,,9,1,6,2,4
550,,10,1,6,3,3
550,,11,1,6,1,5
550,,12,1,6,2,4
550,,13,1,6,3,3
550,,14,1,6,3,3
550,,15,1,6,3,3
550,,0,1,6,2,4
550,,1,1,6,4,2
550,,2,1,6,3,3
550,,3,1,6,3,3
550,,4,1,6,4,2
550,,5,1,6,2,4
550,,6,1,6,1,5
550,,7,1,6,3,3
550,,8,1,6,1,5
550,,9,1,6,2,4
550,,10,1,6,2,4
550,,11,1,6,2,4
550,,12,1,6,5,1
550,,13,1,6,5,1
550,,14,1,6,6,0
550,,15,1,6,4,2
550,,0,1,6,1,5
550,,1,1,6,1,5
550,,2,1,6,2,4
550,,3,1,6,3,3
550,,4,1,6,2,4
550,,5,1,6,1,5
550,,6,1,6,2,4
550,,7,1,6,2,4
550,,8,1,6,1,5
550,,9,1,6,1,5
