batch_idx,layer_idx,seq_idx,num_tokens,orig_unique_experts,reduced_unique_experts,dropped_experts
1300,,7,1,6,6,0
1300,,8,1,6,6,0
1300,,9,1,6,6,0
1300,,10,1,6,6,0
1300,,11,1,6,6,0
1300,,12,1,6,6,0
1300,,13,1,6,6,0
1300,,14,1,6,6,0
1300,,15,1,6,6,0
1300,,0,1,6,6,0
1300,,1,1,6,6,0
1300,,2,1,6,6,0
1300,,3,1,6,6,0
1300,,4,1,6,6,0
1300,,5,1,6,6,0
1300,,6,1,6,6,0
1300,,7,1,6,6,0
1300,,8,1,6,6,0
1300,,9,1,6,6,0
1300,,10,1,6,6,0
1300,,11,1,6,6,0
1300,,12,1,6,6,0
1300,,13,1,6,6,0
1300,,14,1,6,6,0
1300,,15,1,6,6,0
1300,,0,1,6,6,0
1300,,1,1,6,6,0
1300,,2,1,6,6,0
1300,,3,1,6,6,0
1300,,4,1,6,6,0
1300,,5,1,6,6,0
1300,,6,1,6,6,0
1300,,7,1,6,6,0
1300,,8,1,6,6,0
1300,,9,1,6,6,0
1300,,10,1,6,6,0
1300,,11,1,6,6,0
1300,,12,1,6,6,0
1300,,13,1,6,6,0
1300,,14,1,6,6,0
1300,,15,1,6,6,0
1300,,0,1,6,6,0
1300,,1,1,6,6,0
1300,,2,1,6,6,0
1300,,3,1,6,6,0
1300,,4,1,6,6,0
1300,,5,1,6,6,0
1300,,6,1,6,6,0
1300,,7,1,6,6,0
1300,,8,1,6,6,0
1300,,9,1,6,6,0
1300,,10,1,6,6,0
1300,,11,1,6,6,0
1300,,12,1,6,6,0
1300,,13,1,6,6,0
1300,,14,1,6,6,0
1300,,15,1,6,6,0
1300,,0,1,6,6,0
1300,,1,1,6,6,0
1300,,2,1,6,6,0
1300,,3,1,6,6,0
1300,,4,1,6,6,0
1300,,5,1,6,6,0
1300,,6,1,6,6,0
1300,,7,1,6,6,0
1300,,8,1,6,6,0
1300,,9,1,6,6,0
1300,,10,1,6,6,0
1300,,11,1,6,6,0
1300,,12,1,6,6,0
1300,,13,1,6,6,0
1300,,14,1,6,6,0
1300,,15,1,6,6,0
1300,,0,1,6,6,0
1300,,1,1,6,6,0
1300,,2,1,6,6,0
1300,,3,1,6,6,0
1300,,4,1,6,6,0
1300,,5,1,6,6,0
1300,,6,1,6,6,0
1300,,7,1,6,6,0
1300,,8,1,6,6,0
1300,,9,1,6,6,0
1300,,10,1,6,6,0
1300,,11,1,6,6,0
1300,,12,1,6,6,0
1300,,13,1,6,6,0
1300,,14,1,6,6,0
1300,,15,1,6,6,0
1300,,0,1,6,6,0
1300,,1,1,6,6,0
1300,,2,1,6,6,0
1300,,3,1,6,6,0
1300,,4,1,6,6,0
1300,,5,1,6,6,0
1300,,6,1,6,6,0
1300,,7,1,6,6,0
1300,,8,1,6,6,0
1300,,9,1,6,6,0
1300,,10,1,6,6,0
1300,,11,1,6,6,0
1300,,12,1,6,6,0
1300,,13,1,6,6,0
1300,,14,1,6,6,0
1300,,15,1,6,6,0
1300,,0,1,6,6,0
1300,,1,1,6,6,0
1300,,2,1,6,6,0
1300,,3,1,6,6,0
1300,,4,1,6,6,0
1300,,5,1,6,6,0
1400,,12,1,6,6,0
1400,,13,1,6,6,0
1400,,14,1,6,6,0
1400,,15,1,6,6,0
1400,,0,1,6,6,0
1400,,1,1,6,6,0
1400,,2,1,6,6,0
1400,,3,1,6,6,0
1400,,4,1,6,6,0
1400,,5,1,6,6,0
1400,,6,1,6,6,0
1400,,7,1,6,6,0
1400,,8,1,6,6,0
1400,,9,1,6,6,0
1400,,10,1,6,6,0
1400,,11,1,6,6,0
1400,,12,1,6,6,0
1400,,13,1,6,6,0
1400,,14,1,6,6,0
1400,,15,1,6,6,0
1400,,0,1,6,6,0
1400,,1,1,6,6,0
1400,,2,1,6,6,0
1400,,3,1,6,6,0
1400,,4,1,6,6,0
1400,,5,1,6,6,0
1400,,6,1,6,6,0
1400,,7,1,6,6,0
1400,,8,1,6,6,0
1400,,9,1,6,6,0
1400,,10,1,6,6,0
1400,,11,1,6,6,0
1400,,12,1,6,6,0
1400,,13,1,6,6,0
1400,,14,1,6,6,0
1400,,15,1,6,6,0
1400,,0,1,6,6,0
1400,,1,1,6,6,0
1400,,2,1,6,6,0
1400,,3,1,6,6,0
1400,,4,1,6,6,0
1400,,5,1,6,6,0
1400,,6,1,6,6,0
1400,,7,1,6,6,0
1400,,8,1,6,6,0
1400,,9,1,6,6,0
1400,,10,1,6,6,0
1400,,11,1,6,6,0
1400,,12,1,6,6,0
1400,,13,1,6,6,0
1400,,14,1,6,6,0
1400,,15,1,6,6,0
1400,,0,1,6,6,0
1400,,1,1,6,6,0
1400,,2,1,6,6,0
1400,,3,1,6,6,0
1400,,4,1,6,6,0
1400,,5,1,6,6,0
1400,,6,1,6,6,0
1400,,7,1,6,6,0
1400,,8,1,6,6,0
1400,,9,1,6,6,0
1400,,10,1,6,6,0
1400,,11,1,6,6,0
1400,,12,1,6,6,0
1400,,13,1,6,6,0
1400,,14,1,6,6,0
1400,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1450,,3,1,6,6,0
1450,,4,1,6,6,0
1450,,5,1,6,6,0
1450,,6,1,6,6,0
1450,,7,1,6,6,0
1450,,8,1,6,6,0
1450,,9,1,6,6,0
1450,,10,1,6,6,0
1450,,11,1,6,6,0
1450,,12,1,6,6,0
1450,,13,1,6,6,0
1450,,14,1,6,6,0
1450,,15,1,6,6,0
1450,,0,1,6,6,0
1450,,1,1,6,6,0
1450,,2,1,6,6,0
1300,,6,1,6,6,0
1300,,7,1,6,6,0
1300,,8,1,6,6,0
1300,,9,1,6,6,0
1300,,10,1,6,6,0
1300,,11,1,6,6,0
1300,,12,1,6,6,0
1300,,13,1,6,6,0
1300,,14,1,6,6,0
1300,,15,1,6,6,0
1300,,0,1,6,6,0
1300,,1,1,6,6,0
1300,,2,1,6,6,0
1300,,3,1,6,6,0
1300,,4,1,6,6,0
1300,,5,1,6,6,0
1300,,6,1,6,6,0
1300,,7,1,6,6,0
1300,,8,1,6,6,0
1300,,9,1,6,6,0
1300,,10,1,6,6,0
1300,,11,1,6,6,0
1300,,12,1,6,6,0
1300,,13,1,6,6,0
1300,,14,1,6,6,0
1300,,15,1,6,6,0
1300,,0,1,6,6,0
1300,,1,1,6,6,0
1300,,2,1,6,6,0
1300,,3,1,6,6,0
1300,,4,1,6,6,0
1300,,5,1,6,6,0
1300,,6,1,6,6,0
1300,,7,1,6,6,0
1300,,8,1,6,6,0
1300,,9,1,6,6,0
1300,,10,1,6,6,0
1300,,11,1,6,6,0
1300,,12,1,6,6,0
1300,,13,1,6,6,0
1300,,14,1,6,6,0
1300,,15,1,6,6,0
1300,,0,1,6,6,0
1300,,1,1,6,6,0
1300,,2,1,6,6,0
1300,,3,1,6,6,0
1300,,4,1,6,6,0
1300,,5,1,6,6,0
1300,,6,1,6,6,0
1300,,7,1,6,6,0
1300,,8,1,6,6,0
1300,,9,1,6,6,0
1300,,10,1,6,6,0
1300,,11,1,6,6,0
1300,,12,1,6,6,0
1300,,13,1,6,6,0
1300,,14,1,6,6,0
1300,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
1350,,4,1,6,6,0
1350,,5,1,6,6,0
1350,,6,1,6,6,0
1350,,7,1,6,6,0
1350,,8,1,6,6,0
1350,,9,1,6,6,0
1350,,10,1,6,6,0
1350,,11,1,6,6,0
1350,,12,1,6,6,0
1350,,13,1,6,6,0
1350,,14,1,6,6,0
1350,,15,1,6,6,0
1350,,0,1,6,6,0
1350,,1,1,6,6,0
1350,,2,1,6,6,0
1350,,3,1,6,6,0
